"growth.rate","inc.men.20.25","inc.wom.20.25","prev.men.25.30","prev.wom.25.30","prev.men.30.35","prev.wom.30.35","ART.cov.men.18.50","ART.cov.wom.18.50","median.wom.18.50.AD","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","xdesign6","xdesign7","xdesign8","xdesign9","xdesign10","xdesign11","xdesign12","xdesign13","xdesign14","xdesign15","conception.alpha_base","person.art.accept.threshold.dist.fixed.value","person.eagerness.man.dist.gamma.a","person.eagerness.man.dist.gamma.b","person.eagerness.woman.dist.gamma.a","person.eagerness.woman.dist.gamma.b","formation.hazard.agegapry.numrel_man","formation.hazard.agegapry.numrel_woman","formation.hazard.agegapry.eagerness_diff","formation.hazard.agegapry.gap_factor_man_exp","formation.hazard.agegapry.gap_factor_woman_exp","person.agegap.man.dist.normal.mu","person.agegap.woman.dist.normal.mu","person.agegap.man.dist.normal.sigma","person.agegap.woman.dist.normal.sigma"
0.00209703709951755,0.102643727611015,0.0184436689831961,0.572815533980582,0.606382978723404,0.614285714285714,0.557692307692308,0.2109375,0.285714285714286,4.8847815496,222,0.33925,0.59535,0.22455,0.31955,0.72915,0.60335,0.93935,0.92155,0.37215,0.59085,0.07475,0.45795,0.19255,0.87265,0.45725,-2.5215,0.697675,0.891915,39.5865,1.547895,48.1005,-0.18491,-0.20983,-0.037671,-0.850065,-1.417775,3.8318,2.7702,1.87265,1.45725
0.00268770519288213,0.0871194688129108,0,0.721649484536082,0.362745098039216,0.7,0.444444444444444,0.260377358490566,0.271551724137931,4.8289029179,222,0.33925,0.59535,0.22455,0.31955,0.72915,0.60335,0.93935,0.92155,0.37215,0.59085,0.07475,0.45795,0.19255,0.87265,0.45725,-2.5215,0.697675,0.891915,39.5865,1.547895,48.1005,-0.18491,-0.20983,-0.037671,-0.850065,-1.417775,3.8318,2.7702,1.87265,1.45725
0.000738970056038611,0.101785981815795,0.00723299928041684,0.516129032258065,0.463917525773196,0.543859649122807,0.308823529411765,0.281124497991968,0.340807174887892,4.76194329265,222,0.33925,0.59535,0.22455,0.31955,0.72915,0.60335,0.93935,0.92155,0.37215,0.59085,0.07475,0.45795,0.19255,0.87265,0.45725,-2.5215,0.697675,0.891915,39.5865,1.547895,48.1005,-0.18491,-0.20983,-0.037671,-0.850065,-1.417775,3.8318,2.7702,1.87265,1.45725
0.000908298231184755,0.125207185871092,0,0.697247706422018,0.54,0.733333333333333,0.491525423728814,0.249027237354086,0.325991189427313,4.9412877665,222,0.33925,0.59535,0.22455,0.31955,0.72915,0.60335,0.93935,0.92155,0.37215,0.59085,0.07475,0.45795,0.19255,0.87265,0.45725,-2.5215,0.697675,0.891915,39.5865,1.547895,48.1005,-0.18491,-0.20983,-0.037671,-0.850065,-1.417775,3.8318,2.7702,1.87265,1.45725
-0.00239900977864778,0.149391654694219,0.0115611352105438,0.698630136986301,0.522388059701492,0.523076923076923,0.42,0.262931034482759,0.28735632183908,5.5089242984,222,0.33925,0.59535,0.22455,0.31955,0.72915,0.60335,0.93935,0.92155,0.37215,0.59085,0.07475,0.45795,0.19255,0.87265,0.45725,-2.5215,0.697675,0.891915,39.5865,1.547895,48.1005,-0.18491,-0.20983,-0.037671,-0.850065,-1.417775,3.8318,2.7702,1.87265,1.45725
0.00765032572841261,0,0,NA,NA,NA,NA,0.214285714285714,0.5,5.2181592911,223,0.82665,0.73995,0.86655,0.22435,0.18265,0.07455,0.22135,0.70515,0.60395,0.58915,0.06355,0.16645,0.09685,0.01595,0.68825,-1.5467,0.769975,1.726515,36.7305,0.837445,32.2365,-1.19011,-0.51279,-0.023763,-0.851935,-1.430095,2.6658,2.3874,1.01595,1.68825
0.00640478513401025,0.0486012234031661,0.0059186278638785,0.452830188679245,0.423529411764706,0.368421052631579,0.342465753424658,0.267857142857143,0.314285714285714,5.24244867445,223,0.82665,0.73995,0.86655,0.22435,0.18265,0.07455,0.22135,0.70515,0.60395,0.58915,0.06355,0.16645,0.09685,0.01595,0.68825,-1.5467,0.769975,1.726515,36.7305,0.837445,32.2365,-1.19011,-0.51279,-0.023763,-0.851935,-1.430095,2.6658,2.3874,1.01595,1.68825
0.00372127366830887,0.0426546929222066,0.0097874712907592,0.433333333333333,0.285714285714286,0.441176470588235,0.206896551724138,0.248520710059172,0.275862068965517,4.677243805,223,0.82665,0.73995,0.86655,0.22435,0.18265,0.07455,0.22135,0.70515,0.60395,0.58915,0.06355,0.16645,0.09685,0.01595,0.68825,-1.5467,0.769975,1.726515,36.7305,0.837445,32.2365,-1.19011,-0.51279,-0.023763,-0.851935,-1.430095,2.6658,2.3874,1.01595,1.68825
0.00502244855917225,0.0781799448377774,0.0202613544388135,0.425,0.290598290598291,0.412698412698413,0.310810810810811,0.210227272727273,0.314465408805031,4.95384161055,223,0.82665,0.73995,0.86655,0.22435,0.18265,0.07455,0.22135,0.70515,0.60395,0.58915,0.06355,0.16645,0.09685,0.01595,0.68825,-1.5467,0.769975,1.726515,36.7305,0.837445,32.2365,-1.19011,-0.51279,-0.023763,-0.851935,-1.430095,2.6658,2.3874,1.01595,1.68825
0.00825057282353265,0.0455778505093488,0.0076654391526063,0.345454545454545,0.195121951219512,0.341176470588235,0.1875,0.246478873239437,0.257575757575758,4.88012861265,223,0.82665,0.73995,0.86655,0.22435,0.18265,0.07455,0.22135,0.70515,0.60395,0.58915,0.06355,0.16645,0.09685,0.01595,0.68825,-1.5467,0.769975,1.726515,36.7305,0.837445,32.2365,-1.19011,-0.51279,-0.023763,-0.851935,-1.430095,2.6658,2.3874,1.01595,1.68825
